X (ms);C0:Drive_1.r61[0];C1:Drive_1.r80[0];C2:Drive_1.r70
6920,000000;0,000000;0,000000;595,700012
6940,000000;0,000000;0,000000;594,799988
6960,000000;0,000000;0,000000;594,799988
6980,000000;0,000000;0,000000;594,799988
7000,000000;0,000000;0,000000;595,700012
7020,000000;0,000000;0,000000;594,799988
7040,000000;0,000000;0,000000;594,799988
7060,000000;0,000000;0,000000;594,799988
7080,000000;0,000000;0,000000;594,799988
7100,000000;0,000000;0,000000;595,700012
7120,000000;0,000000;0,000000;594,799988
7140,000000;0,000000;0,000000;594,799988
7160,000000;0,000000;0,000000;594,799988
7180,000000;0,000000;0,000000;594,799988
7200,000000;0,000000;0,000000;594,799988
7220,000000;0,000000;0,000000;594,799988
7240,000000;0,000000;0,000000;594,799988
7260,000000;0,000000;0,000000;594,799988
7280,000000;0,000000;0,000000;594,799988
7300,000000;0,000000;0,000000;594,799988
7320,000000;0,000000;0,000000;595,700012
7340,000000;0,000000;0,000000;594,799988
7360,000000;0,000000;0,000000;594,799988
7380,000000;0,000000;0,000000;594,799988
7400,000000;0,000000;0,000000;594,799988
7420,000000;0,000000;0,000000;594,799988
7440,000000;0,000000;0,000000;594,799988
7460,000000;0,000000;0,000000;594,799988
7480,000000;0,000000;0,000000;594,799988
7500,000000;0,000000;0,000000;594,799988
7520,000000;0,000000;0,000000;595,700012
7540,000000;0,000000;0,000000;594,799988
7560,000000;0,000000;0,000000;594,799988
7580,000000;0,000000;0,000000;594,799988
7600,000000;0,000000;0,000000;594,799988
7620,000000;0,000000;0,000000;595,700012
7640,000000;0,000000;0,000000;594,799988
7660,000000;0,000000;0,000000;594,799988
7680,000000;0,000000;0,000000;594,799988
7700,000000;0,000000;0,000000;594,799988
7720,000000;0,000000;0,000000;595,700012
7740,000000;0,000000;0,000000;594,799988
7760,000000;0,000000;0,000000;594,799988
7780,000000;0,000000;0,000000;594,799988
7800,000000;0,000000;0,000000;594,799988
7820,000000;0,000000;0,000000;595,700012
7840,000000;0,000000;0,000000;594,799988
7860,000000;0,000000;0,000000;594,799988
7880,000000;0,000000;0,000000;594,799988
7900,000000;0,000000;0,000000;594,799988
7920,000000;0,000000;0,000000;595,700012
7940,000000;0,000000;0,000000;594,799988
7960,000000;0,000000;0,000000;594,799988
7980,000000;0,000000;0,000000;594,799988
8000,000000;0,000000;0,000000;594,799988
8020,000000;0,000000;0,000000;595,700012
8040,000000;0,000000;0,000000;594,799988
8060,000000;0,000000;0,000000;594,799988
8080,000000;0,000000;0,000000;594,799988
8100,000000;0,000000;0,000000;594,799988
8120,000000;0,000000;0,000000;594,799988
8140,000000;0,000000;0,000000;595,700012
8160,000000;0,000000;0,000000;594,799988
8180,000000;0,000000;0,000000;594,799988
8200,000000;0,000000;0,000000;594,799988
8220,000000;0,000000;0,000000;594,799988
8240,000000;0,000000;0,000000;595,700012
8260,000000;0,000000;0,000000;594,799988
8280,000000;0,000000;0,000000;594,799988
8300,000000;0,000000;0,000000;594,799988
8320,000000;0,000000;0,000000;595,700012
8340,000000;0,000000;0,000000;595,700012
8360,000000;0,000000;0,000000;594,799988
8380,000000;0,000000;0,000000;594,799988
8400,000000;0,000000;0,000000;594,799988
8420,000000;0,000000;0,000000;594,799988
8440,000000;0,000000;0,000000;595,700012
8460,000000;0,000000;0,000000;594,799988
8480,000000;0,000000;0,000000;594,799988
8500,000000;0,000000;0,000000;594,799988
8520,000000;0,000000;0,000000;594,799988
8540,000000;0,000000;0,000000;594,799988
8560,000000;0,000000;0,000000;594,799988
8580,000000;0,000000;0,000000;594,799988
8600,000000;0,000000;0,000000;594,799988
8620,000000;0,000000;0,000000;594,799988
8640,000000;0,000000;0,000000;595,700012
8660,000000;0,000000;0,000000;594,799988
8680,000000;0,000000;0,000000;594,799988
8700,000000;0,000000;0,000000;594,799988
8720,000000;0,000000;0,000000;594,799988
8740,000000;0,000000;0,000000;595,700012
8760,000000;0,000000;0,000000;594,799988
8780,000000;0,000000;0,000000;594,799988
8800,000000;0,000000;0,000000;594,799988
8820,000000;0,000000;0,000000;594,799988
8840,000000;0,000000;0,000000;595,700012
8860,000000;0,000000;0,000000;594,799988
8880,000000;0,000000;0,000000;594,799988
8900,000000;0,000000;0,000000;593,900024
8920,000000;0,000000;0,000000;592,900024
8940,000000;0,000000;0,000000;593,900024
8960,000000;0,000000;0,000000;593,900024
8980,000000;0,000000;0,000000;592,900024
9000,000000;0,000000;0,000000;592,900024
9020,000000;0,000000;0,000000;593,900024
9040,000000;0,000000;0,000000;592,900024
9060,000000;0,000000;0,000000;593,900024
9080,000000;0,000000;0,000000;593,900024
9100,000000;0,000000;0,000000;593,900024
9120,000000;0,000000;0,000000;593,900024
9140,000000;0,000000;0,000000;593,900024
9160,000000;0,000000;0,000000;592,900024
9180,000000;0,000000;0,000000;593,900024
9200,000000;0,000000;0,000000;593,900024
9220,000000;0,000000;0,000000;593,900024
9240,000000;0,000000;0,000000;592,900024
9260,000000;0,000000;0,000000;593,900024
9280,000000;0,000000;0,000000;592,900024
9300,000000;0,000000;0,000000;592,900024
9320,000000;0,000000;0,000000;593,900024
9340,000000;0,000000;0,000000;593,900024
9360,000000;0,000000;0,000000;592,900024
9380,000000;0,000000;0,000000;592,900024
9400,000000;0,000000;0,000000;592,900024
9420,000000;0,000000;0,000000;592,900024
9440,000000;0,000000;0,000000;593,900024
9460,000000;0,000000;0,000000;593,900024
9480,000000;0,000000;0,000000;593,900024
9500,000000;0,000000;0,000000;593,900024
9520,000000;0,000000;0,000000;592,900024
9540,000000;0,000000;0,000000;593,900024
9560,000000;0,000000;0,000000;592,900024
9580,000000;0,000000;0,000000;592,900024
9600,000000;0,000000;0,000000;593,900024
9620,000000;0,000000;0,000000;592,900024
9640,000000;0,000000;0,000000;593,900024
9660,000000;0,000000;0,000000;592,900024
9680,000000;0,000000;0,000000;592,900024
9700,000000;0,000000;0,000000;592,900024
9720,000000;0,000000;0,000000;592,900024
9740,000000;0,000000;0,000000;593,900024
9760,000000;0,000000;0,000000;592,900024
9780,000000;0,000000;0,000000;592,900024
9800,000000;0,000000;0,000000;592,900024
9820,000000;0,000000;0,000000;592,900024
9840,000000;0,000000;0,000000;593,900024
9860,000000;0,000000;0,000000;592,900024
9880,000000;0,000000;0,000000;592,900024
9900,000000;0,000000;0,000000;592,900024
9920,000000;0,000000;0,000000;592,900024
9940,000000;0,000000;0,000000;592,900024
9960,000000;0,000000;0,000000;592,900024
9980,000000;0,000000;0,000000;592,900024
10000,000000;0,000000;0,000000;592,900024
10020,000000;0,000000;0,000000;592,900024
10040,000000;0,000000;0,000000;593,900024
10060,000000;0,000000;0,000000;592,900024
10080,000000;0,000000;0,000000;592,900024
10100,000000;0,000000;0,000000;592,900024
10120,000000;0,000000;0,000000;592,900024
10140,000000;0,000000;0,000000;592,900024
10160,000000;0,000000;0,000000;592,900024
10180,000000;0,000000;0,000000;592,900024
10200,000000;0,000000;0,000000;592,900024
10220,000000;0,000000;0,000000;592,900024
10240,000000;0,000000;0,000000;592,900024
10260,000000;0,000000;0,000000;593,900024
10280,000000;0,000000;0,000000;592,900024
10300,000000;0,000000;0,000000;592,900024
10320,000000;0,000000;0,000000;592,900024
10340,000000;0,000000;0,000000;592,900024
10360,000000;0,000000;0,000000;593,900024
10380,000000;0,000000;0,000000;592,900024
10400,000000;0,000000;0,000000;593,900024
10420,000000;0,000000;0,000000;592,900024
10440,000000;0,000000;0,000000;593,900024
10460,000000;0,000000;0,000000;593,900024
10480,000000;0,000000;0,000000;592,900024
10500,000000;0,000000;0,000000;592,900024
10520,000000;0,000000;0,000000;592,900024
10540,000000;0,000000;0,000000;592,900024
10560,000000;0,000000;0,000000;593,900024
10580,000000;0,000000;0,000000;592,900024
10600,000000;0,000000;0,000000;592,900024
10620,000000;0,000000;0,000000;593,900024
10640,000000;0,000000;0,000000;593,900024
10660,000000;0,000000;0,000000;593,900024
10680,000000;0,000000;0,000000;592,900024
10700,000000;0,000000;0,000000;593,900024
10720,000000;0,000000;0,000000;593,900024
10740,000000;0,000000;0,000000;593,900024
10760,000000;0,000000;0,000000;593,900024
10780,000000;0,000000;0,000000;593,900024
10800,000000;0,000000;0,000000;593,900024
10820,000000;0,000000;0,000000;593,900024
10840,000000;0,000000;0,000000;593,900024
10860,000000;0,000000;0,000000;593,900024
10880,000000;0,000000;0,000000;593,900024
10900,000000;0,000000;0,000000;593,900024
10920,000000;0,000000;0,000000;593,900024
10940,000000;0,000000;0,000000;593,900024
10960,000000;0,000000;0,000000;593,900024
10980,000000;0,000000;0,000000;592,900024
11000,000000;0,000000;0,000000;593,900024
11020,000000;0,000000;0,000000;592,900024
11040,000000;0,000000;0,000000;592,900024
11060,000000;0,000000;0,000000;593,900024
11080,000000;0,000000;0,000000;592,900024
11100,000000;0,000000;0,000000;592,900024
11120,000000;0,000000;0,000000;592,900024
11140,000000;0,000000;0,000000;592,900024
11160,000000;0,000000;0,000000;593,900024
11180,000000;0,000000;0,000000;592,900024
11200,000000;0,000000;0,000000;592,900024
11220,000000;0,000000;0,000000;592,900024
11240,000000;0,000000;0,000000;592,900024
11260,000000;0,000000;0,000000;593,900024
11280,000000;0,000000;0,000000;593,900024
11300,000000;0,000000;0,000000;592,900024
11320,000000;0,000000;0,000000;592,900024
11340,000000;0,000000;0,000000;592,900024
11360,000000;0,000000;0,000000;593,900024
11380,000000;0,000000;0,000000;593,900024
11400,000000;0,000000;0,000000;592,900024
11420,000000;0,000000;0,000000;592,900024
11440,000000;0,000000;0,000000;592,900024
11460,000000;0,000000;0,000000;592,900024
11480,000000;0,000000;0,000000;592,900024
11500,000000;0,000000;0,000000;592,900024
11520,000000;0,000000;0,000000;592,900024
11540,000000;0,000000;0,000000;592,900024
11560,000000;0,000000;0,000000;592,900024
11580,000000;0,000000;0,000000;593,900024
11600,000000;0,000000;0,000000;592,900024
11620,000000;0,000000;0,000000;592,900024
11640,000000;0,000000;0,000000;592,900024
11660,000000;0,000000;0,000000;592,900024
11680,000000;0,000000;0,000000;593,900024
11700,000000;0,000000;0,000000;593,900024
11720,000000;0,000000;0,000000;592,900024
11740,000000;0,000000;0,000000;592,900024
11760,000000;0,000000;0,000000;593,900024
11780,000000;0,000000;0,000000;593,900024
11800,000000;0,000000;0,000000;593,900024
11820,000000;0,000000;0,000000;592,900024
11840,000000;0,000000;0,000000;592,900024
11860,000000;0,000000;0,000000;592,900024
11880,000000;0,000000;0,000000;593,900024
11900,000000;0,000000;0,000000;592,900024
11920,000000;0,000000;0,000000;592,900024
11940,000000;0,000000;0,000000;593,900024
11960,000000;0,000000;0,000000;593,900024
11980,000000;0,000000;0,000000;593,900024
12000,000000;0,000000;0,000000;592,900024
12020,000000;0,000000;0,000000;593,900024
12040,000000;0,000000;0,000000;592,900024
12060,000000;0,000000;0,000000;593,900024
12080,000000;0,000000;0,000000;593,900024
12100,000000;0,000000;0,000000;593,900024
12120,000000;0,000000;0,000000;593,900024
12140,000000;0,000000;0,000000;593,900024
12160,000000;0,000000;0,000000;593,900024
12180,000000;0,000000;0,000000;593,900024
12200,000000;0,000000;0,000000;593,900024
12220,000000;0,000000;0,000000;593,900024
12240,000000;0,000000;0,000000;593,900024
12260,000000;0,000000;0,000000;593,900024
12280,000000;0,000000;0,000000;593,900024
12300,000000;0,000000;0,000000;593,900024
12320,000000;0,000000;0,000000;593,900024
12340,000000;0,000000;0,000000;593,900024
12360,000000;0,000000;0,000000;593,900024
12380,000000;0,000000;0,000000;593,900024
12400,000000;0,000000;0,000000;593,900024
12420,000000;0,000000;0,000000;592,900024
12440,000000;0,000000;0,000000;593,900024
12460,000000;0,000000;0,000000;593,900024
12480,000000;0,000000;0,000000;593,900024
12500,000000;0,000000;0,000000;593,900024
12520,000000;0,000000;0,000000;593,900024
12540,000000;0,000000;0,000000;593,900024
12560,000000;0,000000;0,000000;593,900024
12580,000000;0,000000;0,000000;593,900024
12600,000000;0,000000;0,000000;593,900024
12620,000000;0,000000;0,000000;593,900024
12640,000000;0,000000;0,000000;593,900024
12660,000000;0,000000;0,000000;593,900024
12680,000000;0,000000;0,000000;593,900024
12700,000000;0,000000;0,000000;593,900024
12720,000000;0,000000;0,000000;592,900024
12740,000000;0,000000;0,000000;593,900024
12760,000000;0,000000;0,000000;593,900024
12780,000000;0,000000;0,000000;593,900024
12800,000000;0,000000;0,000000;593,900024
12820,000000;0,000000;0,000000;593,900024
12840,000000;0,000000;0,000000;593,900024
12860,000000;0,000000;0,000000;593,900024
12880,000000;0,000000;0,000000;593,900024
12900,000000;0,000000;0,000000;593,900024
12920,000000;0,000000;0,000000;593,900024
12940,000000;0,000000;0,000000;593,900024
12960,000000;0,000000;0,000000;593,900024
12980,000000;0,000000;0,000000;592,900024
13000,000000;0,000000;0,000000;593,900024
13020,000000;0,000000;0,000000;594,799988
13040,000000;0,000000;0,000000;592,900024
13060,000000;0,000000;0,000000;593,900024
13080,000000;0,000000;0,000000;593,900024
13100,000000;0,000000;0,000000;593,900024
13120,000000;0,000000;0,000000;594,799988
13140,000000;0,000000;0,000000;593,900024
13160,000000;0,000000;0,000000;593,900024
13180,000000;0,000000;0,000000;593,900024
13200,000000;0,000000;0,000000;593,900024
13220,000000;0,000000;0,000000;593,900024
13240,000000;0,000000;0,000000;593,900024
13260,000000;0,000000;0,000000;593,900024
13280,000000;0,000000;0,000000;593,900024
13300,000000;0,000000;0,000000;593,900024
13320,000000;0,000000;0,000000;593,900024
13340,000000;0,000000;0,000000;593,900024
13360,000000;0,000000;0,000000;593,900024
13380,000000;0,000000;0,000000;593,900024
13400,000000;0,000000;0,000000;593,900024
13420,000000;0,000000;0,000000;593,900024
13440,000000;0,000000;0,000000;594,799988
13460,000000;0,000000;0,000000;593,900024
13480,000000;0,000000;0,000000;593,900024
13500,000000;0,000000;0,000000;593,900024
13520,000000;0,000000;0,000000;593,900024
13540,000000;0,000000;0,000000;593,900024
13560,000000;0,000000;0,000000;593,900024
13580,000000;0,000000;0,000000;593,900024
13600,000000;0,000000;0,000000;593,900024
13620,000000;0,000000;0,000000;593,900024
13640,000000;0,000000;0,000000;593,900024
13660,000000;0,000000;0,000000;593,900024
13680,000000;0,000000;0,000000;593,900024
13700,000000;0,000000;0,000000;593,900024
13720,000000;0,000000;0,000000;593,900024
13740,000000;0,000000;0,000000;593,900024
13760,000000;0,000000;0,000000;594,799988
13780,000000;0,000000;0,000000;593,900024
13800,000000;0,000000;0,000000;593,900024
13820,000000;0,000000;0,000000;593,900024
13840,000000;0,000000;0,000000;593,900024
13860,000000;0,000000;0,000000;594,799988
13880,000000;0,000000;0,000000;593,900024
13900,000000;0,000000;0,000000;593,900024
13920,000000;0,000000;0,000000;593,900024
13940,000000;0,000000;0,000000;593,900024
13960,000000;0,000000;0,000000;593,900024
13980,000000;0,000000;0,000000;594,799988
14000,000000;0,000000;0,000000;593,900024
14020,000000;0,000000;0,000000;593,900024
14040,000000;0,000000;0,000000;593,900024
14060,000000;0,000000;0,000000;593,900024
14080,000000;0,000000;0,000000;593,900024
14100,000000;0,000000;0,000000;593,900024
14120,000000;0,000000;0,000000;593,900024
14140,000000;0,000000;0,000000;593,900024
14160,000000;0,000000;0,000000;593,900024
14180,000000;0,000000;0,000000;593,900024
14200,000000;0,000000;0,000000;593,900024
14220,000000;0,000000;0,000000;593,900024
14240,000000;0,000000;0,000000;593,900024
14260,000000;0,000000;0,000000;593,900024
14280,000000;0,000000;0,000000;593,900024
14300,000000;0,000000;0,000000;593,900024
14320,000000;0,000000;0,000000;593,900024
14340,000000;0,000000;0,000000;593,900024
14360,000000;0,000000;0,000000;593,900024
14380,000000;0,000000;0,000000;593,900024
14400,000000;0,000000;0,000000;593,900024
14420,000000;0,000000;0,000000;593,900024
14440,000000;0,000000;0,000000;593,900024
14460,000000;0,000000;0,000000;593,900024
14480,000000;0,000000;0,000000;593,900024
14500,000000;0,000000;0,000000;592,900024
14520,000000;0,000000;0,000000;593,900024
14540,000000;0,000000;0,000000;593,900024
14560,000000;0,000000;0,000000;593,900024
14580,000000;0,000000;0,000000;593,900024
14600,000000;0,000000;0,000000;592,900024
14620,000000;0,000000;0,000000;593,900024
14640,000000;0,000000;0,000000;593,900024
14660,000000;0,000000;0,000000;593,900024
14680,000000;0,000000;0,000000;593,900024
14700,000000;0,000000;0,000000;593,900024
14720,000000;0,000000;0,000000;592,900024
14740,000000;0,000000;0,000000;593,900024
14760,000000;0,000000;0,000000;594,799988
14780,000000;0,000000;0,000000;593,900024
14800,000000;0,000000;0,000000;593,900024
14820,000000;0,000000;0,000000;593,900024
14840,000000;0,000000;0,000000;593,900024
14860,000000;0,000000;0,000000;593,900024
14880,000000;0,000000;0,000000;593,900024
14900,000000;0,000000;0,000000;593,900024
14920,000000;0,000000;0,000000;593,900024
14940,000000;0,000000;0,000000;593,900024
14960,000000;0,000000;0,000000;593,900024
14980,000000;0,000000;0,000000;593,900024
15000,000000;0,000000;0,000000;593,900024
15020,000000;0,000000;0,000000;593,900024
15040,000000;0,000000;0,000000;593,900024
15060,000000;0,000000;0,000000;593,900024
15080,000000;0,000000;0,000000;594,799988
15100,000000;0,000000;0,000000;593,900024
15120,000000;0,000000;0,000000;593,900024
15140,000000;0,000000;0,000000;593,900024
15160,000000;0,000000;0,000000;593,900024
15180,000000;0,000000;0,000000;593,900024
15200,000000;0,000000;0,000000;593,900024
15220,000000;0,000000;0,000000;593,900024
15240,000000;0,000000;0,000000;593,900024
15260,000000;0,000000;0,000000;593,900024
15280,000000;0,000000;0,000000;594,799988
15300,000000;0,000000;0,000000;593,900024
15320,000000;0,000000;0,000000;593,900024
15340,000000;0,000000;0,000000;593,900024
15360,000000;0,000000;0,000000;593,900024
15380,000000;0,000000;0,000000;593,900024
15400,000000;0,000000;0,000000;593,900024
15420,000000;0,000000;0,000000;593,900024
15440,000000;0,000000;0,000000;593,900024
15460,000000;0,000000;0,000000;593,900024
15480,000000;0,000000;0,000000;593,900024
15500,000000;0,000000;0,000000;593,900024
15520,000000;0,000000;0,000000;593,900024
15540,000000;0,000000;0,000000;593,900024
15560,000000;0,000000;0,000000;593,900024
15580,000000;0,000000;0,000000;593,900024
15600,000000;0,000000;0,000000;593,900024
15620,000000;0,000000;0,000000;593,900024
15640,000000;0,000000;0,000000;593,900024
15660,000000;0,000000;0,000000;593,900024
15680,000000;0,000000;0,000000;593,900024
15700,000000;0,000000;0,000000;593,900024
15720,000000;0,000000;0,000000;593,900024
15740,000000;0,000000;0,000000;593,900024
15760,000000;0,000000;0,000000;593,900024
15780,000000;0,000000;0,000000;594,799988
15800,000000;0,000000;0,000000;593,900024
15820,000000;0,000000;0,000000;593,900024
15840,000000;0,000000;0,000000;593,900024
15860,000000;0,000000;0,000000;592,900024
15880,000000;0,000000;0,000000;593,900024
15900,000000;0,000000;0,000000;593,900024
15920,000000;0,000000;0,000000;592,900024
15940,000000;0,000000;0,000000;593,900024
15960,000000;0,000000;0,000000;593,900024
15980,000000;0,000000;0,000000;593,900024
16000,000000;0,000000;0,000000;593,900024
16020,000000;0,000000;0,000000;593,900024
16040,000000;0,000000;0,000000;593,900024
16060,000000;0,000000;0,000000;593,900024
16080,000000;0,000000;0,000000;593,900024
16100,000000;0,000000;0,000000;593,900024
16120,000000;0,000000;0,000000;593,900024
16140,000000;0,000000;0,000000;593,900024
16160,000000;0,000000;0,000000;593,900024
16180,000000;0,000000;0,000000;592,900024
16200,000000;0,000000;0,000000;593,900024
16220,000000;0,000000;0,000000;592,900024
16240,000000;0,000000;0,000000;593,900024
16260,000000;0,000000;0,000000;593,900024
16280,000000;0,000000;0,000000;592,900024
16300,000000;0,000000;0,000000;592,900024
16320,000000;0,000000;0,000000;592,900024
16340,000000;0,000000;0,000000;592,900024
16360,000000;0,000000;0,000000;593,900024
16380,000000;0,000000;0,000000;592,900024
16400,000000;0,000000;0,000000;592,900024
16420,000000;0,000000;0,000000;592,900024
16440,000000;0,000000;0,000000;592,900024
16460,000000;0,000000;0,000000;592,900024
16480,000000;0,000000;0,000000;592,900024
16500,000000;1,253486;0,000000;592,900024
16520,000000;5,824863;0,000000;592,900024
16540,000000;11,932253;0,000000;592,000000
16560,000000;18,251537;0,000000;592,900024
16580,000000;25,916395;0,000000;592,000000
16600,000000;32,731888;0,000000;592,000000
16620,000000;39,377506;0,000000;592,900024
16640,000000;45,054848;0,000000;592,000000
16660,000000;49,959717;0,000000;592,000000
16680,000000;56,882496;0,000000;591,100037
16700,000000;65,301056;0,000000;591,100037
16720,000000;74,889053;0,000000;591,100037
16740,000000;78,687065;0,000000;592,000000
16760,000000;83,153839;0,000000;591,100037
16780,000000;90,354675;0,000000;591,100037
16800,000000;97,163910;0,000000;591,100037
16820,000000;104,066124;0,044759;591,100037
16840,000000;109,185570;0,124092;591,100037
16860,000000;114,691254;0,237805;592,000000
16880,000000;126,279289;0,406920;591,100037
16900,000000;128,089767;0,477322;591,100037
16920,000000;134,388504;0,555512;591,100037
16940,000000;142,125778;0,711169;591,100037
16960,000000;144,976074;0,660683;590,200012
16980,000000;156,678543;0,830643;591,100037
17000,000000;161,255295;0,875554;591,100037
17020,000000;164,564240;0,969513;590,200012
17040,000000;172,523239;1,084316;591,100037
17060,000000;177,541672;0,941769;590,200012
17080,000000;187,287918;0,936036;591,100037
17100,000000;190,139999;1,000680;590,200012
17120,000000;196,043549;1,074981;591,100037
17140,000000;201,954224;0,968611;590,200012
17160,000000;211,031723;0,981760;590,200012
17180,000000;214,849411;0,863508;590,200012
17200,000000;220,519592;0,895992;590,200012
17220,000000;230,104019;1,083158;591,100037
17240,000000;232,736160;0,915920;591,100037
17260,000000;238,340179;0,969350;590,200012
17280,000000;246,440445;1,004257;590,200012
17300,000000;251,517883;0,856394;590,200012
17320,000000;256,449554;0,919320;590,200012
17340,000000;266,141296;1,037129;590,200012
17360,000000;269,570038;0,895699;591,100037
17380,000000;274,850403;0,832389;589,200012
17400,000000;283,532715;0,767709;590,200012
17420,000000;288,354431;1,038491;590,200012
17440,000000;292,780975;0,934371;589,200012
17460,000000;300,500366;0,885285;589,200012
17480,000000;303,858490;0,877046;590,200012
17500,000000;313,321320;0,842406;590,200012
17520,000000;318,111755;1,019547;590,200012
17540,000000;324,309448;1,081527;590,200012
17560,000000;330,913025;0,810540;590,200012
17580,000000;333,827698;0,923640;590,200012
17600,000000;341,720551;0,839199;590,200012
17620,000000;347,008087;0,670046;591,100037
17640,000000;354,740021;0,850106;590,200012
17660,000000;358,677490;0,776647;589,200012
17680,000000;367,189026;0,974921;589,200012
17700,000000;371,033539;0,724910;589,200012
17720,000000;378,540131;0,961657;589,200012
17740,000000;384,097687;0,709004;590,200012
17760,000000;391,389709;0,854046;590,200012
17780,000000;394,057617;0,695106;590,200012
17800,000000;403,695679;0,856763;590,200012
17820,000000;407,352417;0,904312;589,200012
17840,000000;415,608276;0,722367;590,200012
17860,000000;420,327148;1,077163;590,200012
17880,000000;426,676849;1,037327;590,200012
17900,000000;432,579498;0,935015;590,200012
17920,000000;438,199615;0,744343;589,200012
17940,000000;445,201965;0,807873;590,200012
17960,000000;450,582489;0,955793;590,200012
17980,000000;455,768066;0,912836;590,200012
18000,000000;462,554077;0,962854;590,200012
18020,000000;467,850555;0,591215;590,200012
18040,000000;474,981628;0,630850;590,200012
18060,000000;480,905731;1,008364;590,200012
18080,000000;485,547760;0,853851;590,200012
18100,000000;493,102631;0,749253;590,200012
18120,000000;498,622620;0,992040;590,200012
18140,000000;504,421570;0,829236;591,100037
18160,000000;511,109222;0,719060;590,200012
18180,000000;516,759766;1,017161;590,200012
18200,000000;521,997192;0,658989;590,200012
18220,000000;529,205200;0,729792;590,200012
18240,000000;535,046997;1,024679;590,200012
18260,000000;539,249146;0,868067;590,200012
18280,000000;547,490662;1,039449;590,200012
18300,000000;553,187744;0,652894;590,200012
18320,000000;558,757751;0,830622;590,200012
18340,000000;564,946533;0,831981;590,200012
18360,000000;571,133484;0,974681;590,200012
18380,000000;576,891296;0,663370;590,200012
18400,000000;582,581116;0,945290;590,200012
18420,000000;588,383606;1,014133;590,200012
18440,000000;592,764587;0,662812;590,200012
18460,000000;600,147827;0,998728;590,200012
18480,000000;606,125549;0,662500;590,200012
18500,000000;612,596863;0,967667;589,200012
18520,000000;621,077942;1,022310;590,200012
18540,000000;622,998474;0,755274;591,100037
18560,000000;630,211792;0,849694;589,200012
18580,000000;635,780090;0,956626;589,200012
18600,000000;643,293823;0,625231;590,200012
18620,000000;647,013123;0,934622;589,200012
18640,000000;654,584167;0,996985;589,200012
18660,000000;660,377686;1,058583;590,200012
18680,000000;666,718445;0,919876;590,200012
18700,000000;671,535706;0,675930;590,200012
18720,000000;679,081665;0,783702;589,200012
18740,000000;685,357971;0,978269;589,200012
18760,000000;690,962036;0,936162;589,200012
18780,000000;696,215576;0,862246;590,200012
18800,000000;701,998413;0,736380;591,100037
18820,000000;709,286926;0,716137;590,200012
18840,000000;715,488159;0,771592;590,200012
18860,000000;721,120789;0,934505;589,200012
18880,000000;725,648315;0,916161;589,200012
18900,000000;731,931885;0,992113;589,200012
18920,000000;737,868530;0,978208;590,200012
18940,000000;743,572632;1,019065;589,200012
18960,000000;750,174438;0,988367;589,200012
18980,000000;755,910828;1,047763;589,200012
19000,000000;763,918152;0,941556;589,200012
19020,000000;768,356262;0,924899;588,299988
19040,000000;773,599121;0,857642;588,299988
19060,000000;781,785217;0,790304;590,200012
19080,000000;787,156799;0,628057;590,200012
19100,000000;792,399597;0,801017;590,200012
19120,000000;797,442139;0,971414;589,200012
19140,000000;803,343018;1,030885;588,299988
19160,000000;811,740112;0,887944;589,200012
19180,000000;815,613220;0,596592;589,200012
19200,000000;820,573547;0,831640;590,200012
19220,000000;828,798950;0,967367;589,200012
19240,000000;835,551025;0,871602;589,200012
19260,000000;840,446899;0,932881;588,299988
19280,000000;847,710327;0,777514;589,200012
19300,000000;853,353699;0,908465;589,200012
19320,000000;858,038635;0,996744;588,299988
19340,000000;863,703491;0,660106;590,200012
19360,000000;870,273071;1,004502;589,200012
19380,000000;875,261963;0,863769;589,200012
19400,000000;882,858032;0,906600;588,299988
19420,000000;889,670776;0,763018;590,200012
19440,000000;893,776367;0,839546;589,200012
19460,000000;898,747375;0,867660;589,200012
19480,000000;907,058655;0,892230;590,200012
19500,000000;912,390930;0,800281;590,200012
19520,000000;917,819702;0,896784;590,200012
19540,000000;922,443787;0,748860;590,200012
19560,000000;931,241455;0,922761;590,200012
19580,000000;935,701111;0,831306;588,299988
19600,000000;940,507568;0,884321;589,200012
19620,000000;948,117859;0,761827;590,200012
19640,000000;954,841309;0,759525;591,100037
19660,000000;958,979065;0,698742;590,200012
19680,000000;965,616638;0,846440;590,200012
19700,000000;972,443726;0,798201;589,200012
19720,000000;977,940430;0,782087;589,200012
19740,000000;984,123901;0,854870;590,200012
19760,000000;989,441772;0,754831;590,200012
19780,000000;996,411987;0,761336;590,200012
19800,000000;998,328918;0,645654;591,100037
19820,000000;996,730286;0,532879;591,100037
19840,000000;996,411987;0,727571;590,200012
19860,000000;998,328918;0,678052;591,100037
19880,000000;996,411987;0,555063;591,100037
19900,000000;996,411987;0,693091;590,200012
19920,000000;996,730286;0,700998;591,100037
19940,000000;996,411987;0,569405;591,100037
19960,000000;995,453552;0,668707;590,200012
19980,000000;996,411987;0,728883;590,200012
20000,000000;997,048523;0,553985;591,100037
20020,000000;997,688721;0,649747;590,200012
20040,000000;995,771851;0,727369;591,100037
20060,000000;996,730286;0,603291;591,100037
20080,000000;996,730286;0,617104;591,100037
20100,000000;997,048523;0,727741;591,100037
20120,000000;998,006958;0,640391;591,100037
20140,000000;997,366821;0,622105;590,200012
20160,000000;996,093628;0,708017;591,100037
20180,000000;998,006958;0,618233;591,100037
