X (ms);C0:Drive_1.r63[0];C1:Drive_1.r80[0];C2:Drive_1.r76;C3:Drive_1.r78;C4:Drive_1.r70
36944,000000;999,443420;3,822900;0,560206;0,777867;587,400024
36952,000000;999,852417;3,655586;0,568877;0,743576;576,299988
36960,000000;999,705261;3,702406;0,562208;0,753205;586,500000
36968,000000;1000,342712;3,793713;0,578269;0,771935;583,700012
36976,000000;1000,342285;3,716634;0,569767;0,756379;569,799988
36984,000000;1001,131470;3,871357;0,564771;0,788257;585,500000
36992,000000;1000,662903;3,602425;0,553843;0,733579;574,400024
37000,000000;1000,335754;3,682444;0,559870;0,749911;587,400024
37008,000000;999,850830;3,771721;0,572331;0,768033;582,700012
37016,000000;999,932922;3,651314;0,569983;0,738943;567,000000
37024,000000;1000,035095;3,889952;0,568656;0,791554;584,600037
37032,000000;1000,504395;3,727813;0,570958;0,759286;573,500000
37040,000000;1000,992981;3,760485;0,551476;0,766329;592,000000
37048,000000;1000,494324;3,676239;0,573911;0,749189;581,799988
37056,000000;1000,491699;3,670721;0,569363;0,748034;567,000000
37064,000000;999,055359;3,856871;0,560905;0,786197;587,400024
37072,000000;1000,279541;3,629564;0,560405;0,739600;575,299988
37080,000000;998,965759;3,775266;0,558001;0,769366;592,000000
37088,000000;1000,500854;3,792531;0,557882;0,773240;583,700012
37096,000000;1000,092773;3,609734;0,557586;0,736823;567,900024
37104,000000;1000,824646;3,866611;0,565520;0,788725;585,500000
37112,000000;999,598633;3,657898;0,563414;0,746143;574,400024
37120,000000;999,598938;3,775090;0,556045;0,769911;592,000000
37128,000000;999,113647;3,747800;0,567124;0,764402;583,700012
37136,000000;999,767334;3,649801;0,558809;0,744102;568,799988
37144,000000;999,441589;3,824670;0,564950;0,779711;585,500000
37152,000000;1000,818115;3,667798;0,568904;0,747452;577,200012
37160,000000;999,599976;3,726244;0,561067;0,788748;592,000000
37168,000000;1000,332397;3,687453;0,567843;0,751601;580,900024
37176,000000;1000,262146;3,605533;0,565094;0,734898;567,000000
37184,000000;999,284912;3,813280;0,564150;0,776956;584,600037
37192,000000;999,607422;3,644703;0,568611;0,742266;578,100037
37200,000000;999,607910;3,681093;0,565647;0,749818;589,200012
37208,000000;1000,018494;3,813547;0,569238;0,776653;583,700012
37216,000000;1000,090027;3,691817;0,556743;0,752207;567,000000
37224,000000;1000,422241;3,801050;0,562424;0,774042;584,600037
37232,000000;1000,664551;3,609666;0,573764;0,735084;574,400024
37240,000000;999,199768;3,723031;0,561949;0,758101;589,200012
37248,000000;999,610413;3,722261;0,574785;0,757732;580,900024
37256,000000;999,452820;3,694306;0,570499;0,751742;567,000000
37264,000000;999,532715;3,908102;0,568265;0,791502;584,600037
37272,000000;1000,675537;3,651258;0,558965;0,743114;576,299988
37280,000000;1000,343872;3,794808;0,555772;0,772847;591,100037
37288,000000;1000,424683;3,777484;0,571543;0,769217;582,700012
37296,000000;999,198547;3,674903;0,565072;0,748588;567,900024
37304,000000;999,936584;3,880439;0,583513;0,789854;584,600037
37312,000000;999,040588;3,723150;0,579884;0,757610;575,299988
37320,000000;999,560852;3,715249;0,561050;0,775657;591,100037
37328,000000;999,532471;3,686641;0,569731;0,750105;580,900024
37336,000000;1000,681213;3,680039;0,564785;0,749293;566,100037
37344,000000;999,444031;3,864087;0,568010;0,786667;584,600037
37352,000000;1000,583252;3,642525;0,575232;0,741604;574,400024
37360,000000;999,114319;3,794178;0,564969;0,772750;590,200012
37368,000000;999,685608;3,730785;0,566540;0,759508;580,000000
37376,000000;998,954651;3,626283;0,564321;0,738369;566,100037
37384,000000;1000,176514;3,827126;0,574431;0,779033;584,600037
37392,000000;1000,002380;3,677753;0,563371;0,748790;574,400024
37400,000000;1000,087158;3,675841;0,557061;0,748677;590,200012
37408,000000;1000,736267;3,667003;0,567059;0,746806;580,900024
37416,000000;1000,084412;3,680758;0,568468;0,742621;566,100037
37424,000000;999,599060;3,850023;0,561385;0,777613;585,500000
37432,000000;999,845093;3,657234;0,575980;0,744657;576,299988
37440,000000;999,197632;3,869935;0,565827;0,787767;592,000000
37448,000000;1000,192322;3,761549;0,566202;0,766116;582,700012
37456,000000;1000,335754;3,615669;0,558094;0,736332;566,100037
37464,000000;1000,573303;3,852375;0,564944;0,772261;584,600037
37472,000000;1000,496765;3,656798;0,567241;0,744727;573,500000
37480,000000;1000,170593;3,810834;0,566576;0,775889;592,000000
37488,000000;999,848755;3,766294;0,578204;0,766667;580,000000
37496,000000;999,687195;3,689018;0,563448;0,751097;566,100037
37504,000000;1000,343872;3,820724;0,569839;0,777658;584,600037
37512,000000;1000,504272;3,642103;0,569439;0,741287;574,400024
37520,000000;1000,666443;3,834931;0,557076;0,780800;592,000000
37528,000000;1000,730896;3,733116;0,576601;0,760126;582,700012
37536,000000;1000,419861;3,684914;0,572492;0,750313;568,799988
37544,000000;999,359192;3,899775;0,569876;0,793959;584,600037
37552,000000;1000,098145;3,639686;0,556786;0,741129;573,500000
37560,000000;999,479004;3,800901;0,564132;0,773972;592,000000
37568,000000;1000,422119;3,763429;0,572856;0,766817;581,799988
37576,000000;999,769592;3,651858;0,565088;0,744410;567,000000
37584,000000;1000,991272;3,793122;0,567599;0,773360;584,600037
37592,000000;999,531311;3,673136;0,564326;0,748707;573,500000
37600,000000;1000,076965;3,855922;0,552966;0,786114;592,000000
37608,000000;999,196472;3,666459;0,568951;0,747391;580,000000
37616,000000;999,854187;3,666922;0,562917;0,747634;567,900024
37624,000000;999,116821;3,840272;0,571299;0,782945;584,600037
37632,000000;1000,828857;3,679681;0,567961;0,745223;573,500000
37640,000000;999,600342;3,747442;0,563565;0,778580;592,000000
37648,000000;1000,658020;3,694127;0,555962;0,753955;579,000000
37656,000000;1000,331848;3,670903;0,550012;0,749739;566,100037
37664,000000;1000,979919;3,917080;0,554929;0,800773;586,500000
37672,000000;1002,365906;3,793790;0,563388;0,776371;573,500000
37680,000000;1003,926880;3,891705;0,542006;0,798908;592,000000
37688,000000;1007,164063;3,808465;0,546532;0,784402;580,000000
37696,000000;1009,842468;3,792361;0,532633;0,784112;567,900024
37704,000000;1012,945435;3,971947;0,521127;0,825027;585,500000
37712,000000;1016,362854;3,786299;0,515400;0,790764;572,600037
37720,000000;1018,833374;3,980764;0,512847;0,835018;592,900024
37728,000000;1022,142700;3,930436;0,506401;0,828048;580,900024
37736,000000;1025,332031;3,777339;0,499341;0,798748;567,000000
37744,000000;1028,851563;3,946578;0,513413;0,839836;583,700012
37752,000000;1032,767822;3,773356;0,504993;0,806400;572,600037
37760,000000;1035,082886;3,938934;0,488457;0,845565;592,000000
37768,000000;1038,328491;3,845114;0,492170;0,828345;580,900024
37776,000000;1039,181030;3,763142;0,494124;0,813948;567,000000
37784,000000;1042,705811;3,979264;0,504659;0,863051;582,700012
37792,000000;1044,363770;3,750155;0,493863;0,816125;571,600037
37800,000000;1046,620972;3,940816;0,487895;0,860396;591,100037
37808,000000;1049,609985;3,816168;0,483302;0,835842;581,799988
37816,000000;1052,828247;3,702518;0,478832;0,817835;567,000000
37824,000000;1055,957031;3,918268;0,492403;0,864735;582,700012
37832,000000;1058,498657;3,749137;0,481477;0,829997;570,700012
37840,000000;1060,451416;3,819282;0,474381;0,847603;591,100037
37848,000000;1063,534424;3,770851;0,483742;0,839862;579,000000
37856,000000;1067,210571;3,695941;0,465160;0,826095;567,000000
37864,000000;1069,257690;3,887035;0,479162;0,865087;583,700012
37872,000000;1073,558105;3,743343;0,474595;0,842637;570,700012
37880,000000;1074,653320;3,874958;0,457790;0,874952;592,000000
37888,000000;1078,040771;3,715008;0,461843;0,841799;579,000000
37896,000000;1080,469727;3,639597;0,454089;0,826704;566,100037
37904,000000;1083,554932;3,804496;0,469400;0,867101;582,700012
37912,000000;1086,780029;3,635496;0,464688;0,830958;570,700012
37920,000000;1089,038696;3,696844;0,445427;0,847290;591,100037
37928,000000;1093,001221;3,759182;0,453477;0,864191;580,000000
37936,000000;1093,875977;3,627630;0,439798;0,836582;567,900024
37944,000000;1095,789673;3,755768;0,452963;0,867426;582,700012
37952,000000;1098,092651;3,587393;0,447534;0,830112;571,600037
37960,000000;1100,114502;3,711603;0,450771;0,860669;591,100037
37968,000000;1103,471436;3,607393;0,454280;0,838503;578,100037
37976,000000;1105,395752;3,619780;0,452786;0,843808;568,799988
37984,000000;1109,002319;3,762035;0,444734;0,878872;585,500000
37992,000000;1109,613647;3,614858;0,447327;0,846530;569,799988
38000,000000;1111,557617;3,676588;0,437121;0,863004;591,100037
38008,000000;1113,786377;3,629490;0,452815;0,853624;580,000000
38016,000000;1116,653076;3,567812;0,440177;0,841630;568,799988
38024,000000;1119,867310;3,690047;0,442802;0,871824;582,700012
38032,000000;1122,809814;3,540930;0,441602;0,838345;572,600037
38040,000000;1125,493042;3,659915;0,440291;0,869353;590,200012
38048,000000;1126,734131;3,561460;0,446659;0,847900;578,100037
38056,000000;1128,252930;3,567405;0,427779;0,844938;569,799988
38064,000000;1131,069092;3,670640;0,438627;0,877490;582,700012
38072,000000;1134,317993;3,498548;0,424618;0,838582;570,700012
38080,000000;1137,307007;3,755971;0,427012;0,902565;592,000000
38088,000000;1139,585693;3,522319;0,427160;0,848694;576,299988
38096,000000;1141,641968;3,531752;0,409897;0,852745;565,100037
38104,000000;1143,567627;3,667853;0,416107;0,887297;585,500000
38112,000000;1146,214478;3,474088;0,419442;0,842276;569,799988
38120,000000;1148,526001;3,600541;0,417473;0,874412;591,100037
38128,000000;1151,135986;3,522730;0,426544;0,857466;577,200012
38136,000000;1153,819824;3,481905;0,412850;0,849137;565,100037
38144,000000;1155,818481;3,587058;0,412756;0,876894;581,799988
38152,000000;1158,506470;3,437487;0,417849;0,842216;570,700012
38160,000000;1160,646240;3,546572;0,406411;0,885503;592,000000
38168,000000;1162,083984;3,516002;0,426001;0,864419;578,100037
38176,000000;1164,580322;3,443763;0,413524;0,849009;571,600037
38184,000000;1166,996094;3,552703;0,406555;0,877506;581,799988
38192,000000;1170,175293;3,421926;0,404789;0,847642;569,799988
38200,000000;1173,180420;3,590278;0,405608;0,891574;592,000000
38208,000000;1174,291016;3,471124;0,406583;0,863657;580,000000
38216,000000;1175,667358;3,420521;0,405272;0,852691;564,200012
38224,000000;1177,869141;3,578387;0,405657;0,893713;581,799988
38232,000000;1180,646484;3,409635;0,402004;0,853912;569,799988
38240,000000;1184,046021;3,518736;0,388994;0,883496;591,100037
38248,000000;1186,121704;3,437816;0,398850;0,865633;577,200012
38256,000000;1187,719238;3,410659;0,401293;0,861122;572,600037
38264,000000;1191,072388;3,511728;0,399371;0,888251;581,799988
38272,000000;1192,699829;3,405802;0,394166;0,863625;568,799988
38280,000000;1195,994019;3,511855;0,381919;0,892875;591,100037
38288,000000;1199,052124;3,444414;0,389790;0,878202;576,299988
38296,000000;1201,442017;3,394813;0,385086;0,868586;573,500000
38304,000000;1204,926514;3,490837;0,383258;0,894948;581,799988
38312,000000;1206,157104;3,317374;0,377526;0,852363;569,799988
38320,000000;1207,900146;3,490181;0,374214;0,898464;591,100037
38328,000000;1211,338867;3,417937;0,390010;0,881301;578,100037
38336,000000;1213,270264;3,369209;0,387589;0,871137;574,400024
38344,000000;1217,269165;3,451097;0,393849;0,893990;581,799988
38352,000000;1218,915161;3,293249;0,382967;0,854535;570,700012
38360,000000;1220,570068;3,451649;0,376288;0,896858;591,100037
38368,000000;1223,328613;3,334860;0,390518;0,867533;577,200012
38376,000000;1224,157104;3,310655;0,381209;0,862252;563,299988
38384,000000;1227,172607;3,453195;0,388217;0,901284;583,700012
38392,000000;1230,852173;3,294955;0,384434;0,861502;571,600037
38400,000000;1231,711182;3,413072;0,380374;0,908724;591,100037
38408,000000;1234,430542;3,367882;0,386243;0,884358;579,000000
38416,000000;1236,366699;3,307289;0,380827;0,870170;575,299988
38424,000000;1238,656982;3,381842;0,383504;0,891043;580,900024
38432,000000;1242,484619;3,282289;0,373598;0,868871;568,799988
38440,000000;1244,708618;3,375639;0,355456;0,893557;592,000000
38448,000000;1247,706787;3,277585;0,372230;0,869661;577,200012
38456,000000;1249,387695;3,254030;0,359149;0,865369;576,299988
38464,000000;1250,617432;3,352612;0,363370;0,892456;580,900024
38472,000000;1253,504883;3,283183;0,366044;0,875378;570,700012
38480,000000;1256,937744;3,401995;0,367723;0,909246;590,200012
38488,000000;1260,051880;3,216830;0,369475;0,862162;577,200012
38496,000000;1262,173462;3,218818;0,359848;0,864547;563,299988
38504,000000;1264,190430;3,340345;0,351956;0,898794;583,700012
38512,000000;1265,387939;3,223668;0,356421;0,868712;571,600037
38520,000000;1268,056274;3,330314;0,360513;0,899436;590,200012
38528,000000;1271,651733;3,223237;0,371561;0,872353;576,299988
38536,000000;1273,770142;3,214088;0,352199;0,871412;577,200012
38544,000000;1276,375122;3,265106;0,360139;0,887775;580,900024
38552,000000;1278,372314;3,173121;0,357912;0,864553;568,799988
38560,000000;1279,269287;3,310299;0,346537;0,903490;592,000000
38568,000000;1282,255981;3,234589;0,356718;0,884279;577,200012
38576,000000;1285,233643;3,177874;0,352367;0,871091;578,100037
38584,000000;1288,114136;3,242886;0,353862;0,890924;580,900024
38592,000000;1290,274048;3,130138;0,351236;0,862235;568,799988
38600,000000;1292,232300;3,328314;0,346156;0,918182;590,200012
38608,000000;1293,994385;3,219177;0,359052;0,889343;578,100037
38616,000000;1296,602783;3,171467;0,354127;0,877863;563,299988
38624,000000;1300,153687;3,232903;0,351967;0,897127;581,799988
38632,000000;1302,546143;3,119790;0,339257;0,870621;568,799988
38640,000000;1303,988403;3,281229;0,328842;0,914927;590,200012
38648,000000;1307,035278;3,144576;0,351594;0,868761;576,299988
38656,000000;1307,957886;3,126958;0,344808;0,874858;564,200012
38664,000000;1311,297241;3,245968;0,346203;0,909904;583,700012
38672,000000;1314,981934;3,133339;0,343559;0,880667;568,799988
38680,000000;1316,654907;3,270870;0,337140;0,921272;590,200012
38688,000000;1318,757568;3,087839;0,338205;0,871314;576,299988
38696,000000;1320,384521;3,078097;0,331606;0,869556;565,100037
38704,000000;1322,586182;3,187406;0,340672;0,901840;580,000000
38712,000000;1325,221191;3,072551;0,334684;0,870795;571,600037
38720,000000;1328,837891;3,223874;0,342688;0,916139;589,200012
38728,000000;1330,421875;3,065159;0,335202;0,872865;576,299988
38736,000000;1331,998047;3,090616;0,330540;0,881793;580,900024
38744,000000;1333,710205;3,146907;0,344726;0,898737;580,900024
38752,000000;1336,601318;3,058958;0,341812;0,875486;567,900024
38760,000000;1339,173706;3,229551;0,318328;0,926505;590,200012
38768,000000;1342,689453;3,072074;0,336468;0,883487;578,100037
38776,000000;1344,603394;3,042360;0,324193;0,877179;581,799988
38784,000000;1346,317627;3,120943;0,337958;0,901085;580,900024
38792,000000;1348,582275;3,067938;0,329199;0,887280;570,700012
38800,000000;1351,619995;3,172200;0,316379;0,919640;589,200012
38808,000000;1355,012817;3,014434;0,332064;0,876002;576,299988
38816,000000;1357,066284;3,020654;0,319766;0,879655;565,100037
38824,000000;1359,664673;3,093246;0,335382;0,902618;580,900024
38832,000000;1361,278198;2,995085;0,315570;0,875287;568,799988
38840,000000;1363,459595;3,129818;0,313094;0,916738;589,200012
38848,000000;1367,315918;3,004236;0,333943;0,881836;576,299988
38856,000000;1370,698120;2,989459;0,317643;0,879309;566,100037
38864,000000;1371,645630;3,102113;0,318642;0,914369;580,000000
38872,000000;1373,161987;2,971879;0,325484;0,873062;568,799988
38880,000000;1375,256348;3,085763;0,309091;0,913093;592,000000
38888,000000;1379,143311;2,981582;0,322065;0,884060;576,299988
38896,000000;1380,996582;2,968305;0,309784;0,882378;582,700012
38904,000000;1383,668823;3,017482;0,310947;0,898591;580,900024
38912,000000;1385,774536;2,941878;0,317754;0,877808;567,900024
38920,000000;1386,431152;3,075432;0,313624;0,919080;592,000000
38928,000000;1389,780151;2,950089;0,323695;0,883125;575,299988
38936,000000;1392,560791;2,972975;0,310419;0,892130;584,600037
38944,000000;1396,159058;3,002225;0,310417;0,902512;580,900024
38952,000000;1397,481812;2,909155;0,307158;0,876365;567,900024
38960,000000;1398,808838;3,049536;0,301044;0,919947;590,200012
38968,000000;1401,534912;2,931089;0,315801;0,885602;575,299988
38976,000000;1403,960693;2,945719;0,304083;0,891453;567,000000
38984,000000;1407,343994;2,982732;0,313202;0,904777;580,900024
38992,000000;1409,253906;2,882567;0,299235;0,876523;567,900024
39000,000000;1410,942749;3,018435;0,296042;0,919263;592,000000
39008,000000;1412,867188;2,945999;0,316267;0,898479;578,100037
39016,000000;1415,078247;2,936939;0,307774;0,897830;584,600037
39024,000000;1419,047485;2,966038;0,303754;0,908303;580,000000
39032,000000;1421,770264;2,867995;0,297258;0,880601;567,000000
39040,000000;1422,656860;2,973364;0,303179;0,914186;592,000000
39048,000000;1423,069824;2,814521;0,312574;0,865513;575,299988
39056,000000;1424,469849;2,816984;0,311315;0,866109;584,600037
39064,000000;1425,615967;2,832143;0,302909;0,869760;580,000000
39072,000000;1426,633911;2,727439;0,317134;0,836864;572,600037
39080,000000;1424,598999;2,819889;0,316748;0,863750;589,200012
39088,000000;1423,503174;2,741749;0,334478;0,837287;576,299988
39096,000000;1422,469971;2,731467;0,328886;0,832279;585,500000
39104,000000;1422,238403;2,801664;0,327351;0,851561;580,900024
39112,000000;1422,330078;2,706869;0,323162;0,821740;569,799988
39120,000000;1420,982056;2,891441;0,323105;0,876282;589,200012
39128,000000;1419,502197;2,731323;0,334410;0,826032;577,200012
39136,000000;1417,678589;2,780212;0,316729;0,839848;586,500000
39144,000000;1418,024414;2,825071;0,333370;0,852361;580,000000
39152,000000;1418,280029;2,732395;0,320868;0,824290;568,799988
39160,000000;1417,024658;2,889718;0,320533;0,871316;589,200012
39168,000000;1416,682251;2,750240;0,330933;0,829008;576,299988
39176,000000;1415,656494;2,768918;0,319167;0,834464;569,799988
39184,000000;1415,797607;2,865901;0,335845;0,863426;580,000000
39192,000000;1416,100342;2,772044;0,324848;0,835392;568,799988
39200,000000;1416,128784;2,928157;0,317798;0,882303;589,200012
39208,000000;1415,640137;2,752658;0,323485;0,829367;576,299988
39216,000000;1414,718018;2,805323;0,314395;0,845456;587,400024
39224,000000;1414,772705;2,859274;0,323599;0,861366;580,000000
39232,000000;1415,452148;2,770522;0,316878;0,834978;568,799988
39240,000000;1415,919678;2,918301;0,312059;0,879624;589,200012
39248,000000;1415,993408;2,765994;0,325425;0,833845;577,200012
39256,000000;1414,837891;2,802555;0,311989;0,845198;588,299988
39264,000000;1414,885010;2,844394;0,329055;0,857628;580,900024
39272,000000;1415,476318;2,794840;0,314880;0,843140;568,799988
39280,000000;1416,381226;2,928744;0,314976;0,883691;589,200012
39288,000000;1416,336914;2,757286;0,320897;0,832107;576,299988
39296,000000;1415,001099;2,791343;0,312804;0,842567;587,400024
39304,000000;1414,953613;2,842517;0,321033;0,857610;580,000000
39312,000000;1415,121338;2,779490;0,311316;0,838789;567,900024
39320,000000;1415,235107;2,911189;0,322716;0,878576;592,000000
39328,000000;1415,576904;2,767747;0,323246;0,835058;576,299988
39336,000000;1415,463867;2,820749;0,314961;0,851089;588,299988
39344,000000;1414,497559;2,832041;0,322464;0,854023;580,000000
39352,000000;1414,321533;2,803335;0,321700;0,845573;567,900024
39360,000000;1415,574707;2,922883;0,324653;0,881488;588,299988
39368,000000;1416,156372;2,790849;0,329109;0,841903;575,299988
39376,000000;1414,435181;2,801964;0,309378;0,845373;588,299988
39384,000000;1414,091553;2,861981;0,324268;0,863205;581,799988
39392,000000;1414,097168;2,783215;0,318627;0,839633;567,900024
39400,000000;1414,904053;2,930556;0,326250;0,884063;588,299988
39408,000000;1416,265381;2,798689;0,316635;0,844670;576,299988
39416,000000;1415,242065;2,770108;0,314094;0,836196;574,400024
39424,000000;1415,004761;2,841948;0,321484;0,857675;580,000000
39432,000000;1414,441040;2,786567;0,322392;0,841119;567,900024
39440,000000;1414,734009;2,912949;0,312070;0,879059;588,299988
39448,000000;1415,886719;2,783295;0,327406;0,840238;574,400024
39456,000000;1415,535400;2,770181;0,318072;0,836489;589,200012
39464,000000;1415,303711;2,817975;0,321553;0,850663;580,000000
39472,000000;1414,498657;2,787626;0,318415;0,841604;567,900024
39480,000000;1415,006348;2,923206;0,309139;0,882295;588,299988
39488,000000;1415,818848;2,780854;0,327944;0,839335;574,400024
39496,000000;1415,695557;2,805793;0,322259;0,847212;589,200012
39504,000000;1414,892090;2,840591;0,317806;0,857294;579,000000
39512,000000;1414,153076;2,785959;0,321435;0,840832;567,900024
39520,000000;1413,927368;2,899461;0,317042;0,881208;588,299988
39528,000000;1415,007080;2,774843;0,329358;0,836999;576,299988
39536,000000;1415,016846;2,785131;0,321006;0,840541;576,299988
39544,000000;1414,779053;2,826242;0,320558;0,852892;579,000000
39552,000000;1414,275513;2,795503;0,321905;0,843736;567,900024
39560,000000;1413,467041;2,899573;0,291238;0,888099;589,200012
39568,000000;1414,565918;2,796839;0,330006;0,843989;575,299988
39576,000000;1415,550659;2,818181;0,313626;0,851041;590,200012
39584,000000;1415,544189;2,842446;0,323429;0,858569;579,000000
39592,000000;1414,502197;2,768667;0,319292;0,836388;567,900024
39600,000000;1413,869263;2,932228;0,314282;0,885347;588,299988
39608,000000;1415,015259;2,780176;0,317578;0,839453;575,299988
39616,000000;1415,012329;2,820333;0,316428;0,852064;590,200012
39624,000000;1415,686035;2,824862;0,321413;0,853526;579,000000
39632,000000;1415,187866;2,760259;0,326751;0,834091;567,900024
39640,000000;1414,435303;2,934753;0,303699;0,886468;591,100037
39648,000000;1414,733398;2,792943;0,326567;0,843039;574,400024
39656,000000;1414,894043;2,821588;0,308571;0,851995;590,200012
39664,000000;1416,834961;2,849301;0,325878;0,860538;581,799988
39672,000000;1415,419922;2,765863;0,322164;0,835137;569,799988
39680,000000;1414,088745;2,929151;0,303221;0,881520;587,400024
39688,000000;1414,039673;2,796601;0,325777;0,833946;575,299988
39696,000000;1414,895874;2,830295;0,310475;0,854096;589,200012
39704,000000;1416,145508;2,873917;0,335042;0,867174;581,799988
39712,000000;1415,242310;2,765465;0,319328;0,832181;567,000000
39720,000000;1414,663330;2,935505;0,319498;0,884159;587,400024
39728,000000;1414,732666;2,785429;0,319284;0,840058;574,400024
39736,000000;1414,674438;2,867008;0,316308;0,864678;590,200012
39744,000000;1415,689453;2,849488;0,325754;0,859207;579,000000
39752,000000;1415,351929;2,761276;0,323945;0,833054;567,900024
39760,000000;1415,124512;2,904332;0,310771;0,875821;587,400024
39768,000000;1414,550171;2,783269;0,330449;0,839060;577,200012
39776,000000;1414,272095;2,776297;0,314052;0,836910;580,900024
39784,000000;1416,034790;2,857494;0,326547;0,856145;579,000000
39792,000000;1416,459351;2,771456;0,323031;0,835401;567,000000
39800,000000;1415,227173;2,911275;0,323083;0,877206;587,400024
39808,000000;1414,724609;2,774449;0,323493;0,835718;577,200012
39816,000000;1414,888306;2,796405;0,319002;0,842296;581,799988
39824,000000;1415,475708;2,816092;0,323534;0,847914;579,000000
39832,000000;1415,809326;2,772272;0,325046;0,834849;567,000000
39840,000000;1415,002197;2,927727;0,314867;0,881595;590,200012
39848,000000;1415,231812;2,766642;0,331712;0,832550;575,299988
39856,000000;1414,202026;2,805883;0,318103;0,862368;591,100037
39864,000000;1414,507202;2,832376;0,326076;0,851911;580,900024
39872,000000;1414,964844;2,786841;0,316718;0,838329;567,900024
39880,000000;1415,193604;2,911061;0,325246;0,875384;587,400024
39888,000000;1414,667847;2,779397;0,330818;0,835637;574,400024
39896,000000;1413,811279;2,855172;0,312553;0,858347;591,100037
39904,000000;1414,625854;2,842868;0,324553;0,854332;578,100037
39912,000000;1415,582031;2,793434;0,319909;0,839469;569,799988
39920,000000;1415,015869;2,938443;0,328547;0,877462;586,500000
39928,000000;1415,008423;2,793736;0,326477;0,839525;577,200012
39936,000000;1414,040039;2,873727;0,317827;0,863582;590,200012
39944,000000;1414,559570;2,816855;0,319598;0,846333;578,100037
39952,000000;1414,850098;2,789937;0,319290;0,838490;566,100037
39960,000000;1415,772461;2,931189;0,319452;0,881121;589,200012
39968,000000;1415,693604;2,776833;0,323699;0,834425;576,299988
39976,000000;1414,550659;2,849225;0,310374;0,856214;591,100037
39984,000000;1414,327026;2,832782;0,324501;0,851122;578,100037
39992,000000;1414,964844;2,800439;0,322080;0,841374;568,799988
40000,000000;1415,659180;2,930771;0,330682;0,872665;586,500000
40008,000000;1415,538574;2,794700;0,322787;0,839686;576,299988
40016,000000;1414,612671;2,861902;0,318174;0,859877;591,100037
40024,000000;1414,210815;2,815711;0,320976;0,845705;578,100037
40032,000000;1414,736938;2,777614;0,319614;0,834457;566,100037
40040,000000;1415,124512;2,934691;0,329654;0,881645;589,200012
40048,000000;1415,129150;2,774128;0,321137;0,833548;573,500000
40056,000000;1414,666870;2,797624;0,322500;0,854936;591,100037
40064,000000;1414,387695;2,815653;0,321502;0,845760;578,100037
40072,000000;1413,989014;2,807919;0,322157;0,843615;567,000000
40080,000000;1414,852295;2,911365;0,329374;0,874785;586,500000
40088,000000;1415,932251;2,808322;0,327586;0,844252;573,500000
40096,000000;1415,422607;2,797461;0,310549;0,841272;585,500000
40104,000000;1414,957764;2,848383;0,326033;0,856165;580,000000
40112,000000;1414,439453;2,781200;0,321341;0,835972;565,100037
40120,000000;1415,687256;2,925437;0,327670;0,875455;586,500000
40128,000000;1416,384033;2,778063;0,326075;0,835008;573,500000
40136,000000;1415,575195;2,785816;0,316655;0,837566;585,500000
40144,000000;1415,185425;2,793068;0,317821;0,839267;577,200012
40152,000000;1414,884766;2,787446;0,325773;0,839398;567,000000
40160,000000;1414,730957;2,944387;0,322827;0,884610;587,400024
40168,000000;1415,424561;2,795201;0,331199;0,839592;575,299988
40176,000000;1415,117065;2,843049;0,304921;0,854329;591,100037
40184,000000;1415,796387;2,799880;0,327755;0,841091;577,200012
40192,000000;1414,499146;2,767452;0,322326;0,831420;566,100037
40200,000000;1414,217407;2,899282;0,321315;0,870726;586,500000
40208,000000;1415,817505;2,793531;0,325273;0,839136;573,500000
40216,000000;1415,922607;2,840493;0,316951;0,853667;590,200012
40224,000000;1415,341431;2,793406;0,326291;0,839321;577,200012
40232,000000;1414,382080;2,756086;0,321419;0,828024;567,000000
40240,000000;1413,983398;2,934196;0,319862;0,881268;589,200012
40248,000000;1415,355225;2,794734;0,327232;0,839130;572,600037
40256,000000;1415,693604;2,845882;0,314469;0,854777;591,100037
40264,000000;1416,027222;2,773284;0,328460;0,832974;577,200012
40272,000000;1415,008789;2,769109;0,322286;0,831869;566,100037
40280,000000;1414,501709;2,898925;0,321146;0,870389;586,500000
40288,000000;1415,016724;2,803151;0,329204;0,841539;576,299988
40296,000000;1415,467896;2,791239;0,313335;0,838433;591,100037
40304,000000;1415,913574;2,801561;0,331618;0,841599;577,200012
40312,000000;1414,549683;2,755066;0,320613;0,827808;567,000000
40320,000000;1414,038330;2,932439;0,329243;0,878933;586,500000
40328,000000;1414,671753;2,791625;0,323555;0,838372;576,299988
40336,000000;1415,081909;2,802074;0,318555;0,841872;587,400024
40344,000000;1415,917480;2,784694;0,325005;0,836799;578,100037
40352,000000;1414,958740;2,761744;0,320917;0,829884;567,900024
40360,000000;1413,871948;2,905736;0,327640;0,873025;586,500000
40368,000000;1414,162231;2,780593;0,329101;0,835367;573,500000
40376,000000;1414,222778;2,897940;0,307376;0,870810;591,100037
40384,000000;1415,704102;2,798297;0,333958;0,841099;577,200012
40392,000000;1414,844727;2,769782;0,318048;0,833058;566,100037
40400,000000;1414,659546;2,915699;0,319620;0,876863;588,299988
40408,000000;1414,276367;2,798007;0,323565;0,841236;575,299988
40416,000000;1414,335083;2,892297;0,305890;0,869904;591,100037
40424,000000;1416,384644;2,799526;0,327735;0,842086;577,200012
